customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,province,monthly_income,stressed_interest_rate
CUST100157,40,Employed,18.5,59009,704,16.0,2285,4832,0,1,0,Credit Card,Education,4500,16.97,8.200000000000001,0.076,0.025,1,Ontario,4917.416666666667,18.97
CUST100158,20,Employed,1.2,23972,708,0.7,71,5404,0,0,0,Line of Credit,Business,17000,8.64,22.5,0.709,0.236,1,Ontario,1997.6666666666667,10.64
CUST100159,42,Employed,3.7,86164,685,10.2,4052,17429,0,0,0,Personal Loan,Personal,66700,12.94,20.200000000000003,0.774,0.258,1,British Columbia,7180.333333333333,14.94
CUST100160,23,Student,1.5,15000,638,1.9,6,2320,0,0,0,Line of Credit,Medical,5000,12.27,15.5,0.333,0.111,1,Ontario,1250.0,14.27
CUST100161,44,Employed,14.7,49092,606,11.2,8217,9506,0,0,0,Line of Credit,Personal,16600,11.44,19.400000000000002,0.338,0.113,1,British Columbia,4091.0,13.44
CUST100162,48,Employed,17.0,36365,622,20.9,497,18104,0,1,0,Credit Card,Home Improvement,39500,20.92,49.8,1.086,0.362,0,Ontario,3030.4166666666665,22.92
CUST100163,25,Self-Employed,2.2,90904,647,6.8,2834,20755,0,1,0,Credit Card,Home Improvement,70000,19.41,22.8,0.77,0.257,1,Ontario,7575.333333333333,21.41
CUST100164,46,Self-Employed,4.4,115384,812,2.6,1013,19821,0,0,0,Personal Loan,Debt Consolidation,100000,8.52,17.2,0.867,0.289,1,Ontario,9615.333333333334,10.52
CUST100165,39,Employed,6.1,28126,616,17.7,2160,12278,0,0,0,Credit Card,Home Improvement,10200,20.25,43.7,0.363,0.121,1,Ontario,2343.8333333333335,22.25
CUST100166,44,Self-Employed,21.9,91581,637,4.3,2207,36304,0,1,0,Line of Credit,Business,38600,12.3,39.6,0.421,0.14,0,British Columbia,7631.75,14.3
CUST100167,57,Employed,34.1,67706,660,26.6,6401,4176,0,0,0,Line of Credit,Personal,29100,9.58,6.2,0.43,0.143,1,Ontario,5642.166666666667,11.58
CUST100168,32,Employed,5.0,21294,638,1.1,483,4083,0,1,0,Personal Loan,Business,37700,13.01,19.2,1.77,0.59,0,British Columbia,1774.5,15.01
CUST100169,25,Employed,6.9,43332,641,6.0,424,6100,0,1,0,Personal Loan,Debt Consolidation,18300,13.6,14.099999999999998,0.422,0.141,0,Ontario,3611.0,15.6
CUST100170,24,Employed,0.4,53349,675,0.6,46,8840,0,0,0,Credit Card,Business,48700,17.68,16.6,0.913,0.304,1,Ontario,4445.75,19.68
CUST100171,25,Employed,2.4,29336,641,6.0,226,7434,0,0,0,Credit Card,Personal,7000,19.26,25.3,0.239,0.08,1,Ontario,2444.6666666666665,21.26
CUST100172,34,Employed,8.9,43738,614,0.3,469,19176,0,2,0,Personal Loan,Education,52900,14.16,43.8,1.209,0.403,0,Ontario,3644.8333333333335,16.16
CUST100173,39,Employed,13.0,38050,658,4.0,361,12487,0,0,0,Line of Credit,Education,11900,10.3,32.800000000000004,0.313,0.104,1,Ontario,3170.8333333333335,12.3
CUST100174,38,Self-Employed,13.1,15000,628,3.9,92,2862,0,1,0,Line of Credit,Medical,6800,12.76,19.1,0.453,0.151,0,Ontario,1250.0,14.76
CUST100175,44,Employed,19.2,48744,687,1.4,100,27569,0,1,0,Credit Card,Education,2600,18.0,56.599999999999994,0.053,0.018,0,Ontario,4062.0,20.0
CUST100176,35,Employed,11.7,38327,649,7.0,1588,15569,1,0,0,Personal Loan,Personal,55700,13.95,40.6,1.453,0.484,0,Ontario,3193.9166666666665,15.95
CUST100177,52,Employed,33.1,41742,650,19.6,936,13388,0,0,0,Personal Loan,Debt Consolidation,31000,11.57,32.1,0.743,0.248,1,British Columbia,3478.5,13.57
CUST100178,31,Employed,7.8,15000,722,4.1,73,7603,0,0,0,Line of Credit,Personal,5100,8.12,50.7,0.34,0.113,0,Ontario,1250.0,10.12
CUST100179,67,Student,0.0,15841,676,1.2,443,951,1,4,0,Personal Loan,Business,30800,11.68,6.0,1.944,0.648,0,Ontario,1320.0833333333333,13.68
CUST100180,42,Employed,14.8,35161,701,6.7,428,5007,0,0,0,Personal Loan,Personal,7500,10.02,14.2,0.213,0.071,1,British Columbia,2930.0833333333335,12.02
CUST100181,24,Self-Employed,1.8,63456,689,4.5,80,8131,0,0,0,Credit Card,Education,27700,17.61,12.8,0.437,0.146,1,Ontario,5288.0,19.61
CUST100182,22,Employed,3.7,33721,605,3.4,73,2150,0,1,0,Line of Credit,Business,17700,12.55,6.4,0.525,0.175,0,Ontario,2810.0833333333335,14.55
CUST100183,40,Employed,8.6,15000,619,8.9,63,2278,0,2,1,Personal Loan,Personal,2900,13.87,15.2,0.193,0.064,1,British Columbia,1250.0,15.87
CUST100184,32,Employed,0.7,21625,564,7.2,109,12810,1,1,3,Line of Credit,Education,7200,13.6,59.199999999999996,0.333,0.111,0,Ontario,1802.0833333333333,15.6
CUST100185,43,Employed,3.2,53165,710,22.4,2370,11360,0,0,0,Credit Card,Education,45000,16.73,21.4,0.846,0.282,1,Ontario,4430.416666666667,18.73
CUST100186,40,Self-Employed,16.4,87153,747,21.9,340,51607,0,0,0,Personal Loan,Medical,100000,9.53,59.199999999999996,1.147,0.382,0,British Columbia,7262.75,11.53
CUST100187,34,Self-Employed,11.5,24398,652,4.1,1195,491,0,0,0,Personal Loan,Medical,23500,11.28,2.0,0.963,0.321,1,Ontario,2033.1666666666667,13.28
CUST100188,24,Self-Employed,1.2,80393,688,2.7,83,41532,0,0,0,Line of Credit,Personal,25000,9.82,51.7,0.311,0.104,0,Ontario,6699.416666666667,11.82
CUST100189,18,Student,1.4,21219,650,1.2,9,6773,0,0,0,Credit Card,Home Improvement,1200,17.88,31.900000000000002,0.057,0.019,1,Ontario,1768.25,19.88
CUST100190,29,Employed,5.2,31595,534,4.3,22,8632,0,1,0,Line of Credit,Personal,12700,14.33,27.3,0.402,0.134,0,Ontario,2632.9166666666665,16.33
CUST100191,45,Self-Employed,14.3,44947,637,26.6,5187,11456,0,0,0,Line of Credit,Personal,35300,12.84,25.5,0.785,0.262,1,British Columbia,3745.5833333333335,14.84
CUST100192,37,Employed,1.0,26366,620,11.1,4060,6650,0,0,0,Credit Card,Debt Consolidation,33300,20.66,25.2,1.263,0.421,0,Ontario,2197.1666666666665,22.66
CUST100193,20,Employed,1.9,32967,628,1.0,15,8860,0,1,0,Line of Credit,Personal,8300,12.2,26.900000000000002,0.252,0.084,1,Ontario,2747.25,14.2
CUST100194,37,Employed,9.0,38200,619,0.3,56,10970,0,1,0,Line of Credit,Personal,25100,11.54,28.7,0.657,0.219,1,British Columbia,3183.3333333333335,13.54
CUST100195,39,Employed,16.2,23935,668,0.6,128,11418,0,0,0,Line of Credit,Personal,21500,9.82,47.699999999999996,0.898,0.299,0,Ontario,1994.5833333333333,11.82
CUST100196,24,Employed,3.1,36407,623,0.6,283,12804,0,1,0,Credit Card,Business,35000,19.2,35.199999999999996,0.961,0.32,1,Ontario,3033.9166666666665,21.2
CUST100197,36,Employed,15.4,27834,631,6.2,393,3211,0,0,0,Personal Loan,Debt Consolidation,3400,13.29,11.5,0.122,0.041,1,Ontario,2319.5,15.29
CUST100198,35,Employed,10.8,54382,709,7.0,57393,6832,0,0,0,Line of Credit,Medical,16100,8.07,12.6,0.296,0.099,1,Ontario,4531.833333333333,10.07
CUST100199,21,Employed,1.0,55491,590,1.5,232,22207,0,1,3,Credit Card,Business,60900,21.08,40.0,1.097,0.366,0,British Columbia,4624.25,23.08
CUST100200,39,Employed,10.5,84435,633,9.7,2754,17832,0,0,0,Credit Card,Personal,70000,20.52,21.099999999999998,0.829,0.276,1,Ontario,7036.25,22.52
CUST100201,41,Self-Employed,15.2,74102,687,11.3,1873,22073,0,1,0,Personal Loan,Business,5100,12.22,29.799999999999997,0.069,0.023,1,Ontario,6175.166666666667,14.22
CUST100202,47,Employed,7.8,46386,653,6.7,3769,9579,0,1,0,Personal Loan,Personal,78200,11.03,20.7,1.686,0.562,1,Ontario,3865.5,13.03
CUST100203,47,Employed,22.8,55026,583,5.3,922,19817,1,1,1,Credit Card,Home Improvement,13800,21.25,36.0,0.251,0.084,0,British Columbia,4585.5,23.25
CUST100204,18,Employed,0.0,23819,603,1.7,226,8729,0,0,0,Line of Credit,Education,7000,11.57,36.6,0.294,0.098,1,Ontario,1984.9166666666667,13.57
CUST100205,23,Self-Employed,1.0,165877,615,4.1,3986,4810,0,1,0,Personal Loan,Home Improvement,76900,14.28,2.9000000000000004,0.464,0.155,0,Ontario,13823.083333333334,16.28
CUST100206,41,Employed,19.9,53764,639,11.2,2230,4255,0,0,0,Line of Credit,Education,16700,12.6,7.9,0.311,0.104,1,Ontario,4480.333333333333,14.6
CUST100207,41,Employed,12.0,39206,657,20.3,198,9962,0,2,0,Credit Card,Medical,4200,17.18,25.4,0.107,0.036,1,British Columbia,3267.1666666666665,19.18
CUST100208,41,Self-Employed,17.7,33298,617,12.7,1486,18521,0,1,0,Credit Card,Business,2700,20.43,55.60000000000001,0.081,0.027,0,Ontario,2774.8333333333335,22.43
CUST100209,70,Employed,0.4,38886,624,23.1,4012,22258,0,0,0,Credit Card,Personal,27200,19.92,57.199999999999996,0.699,0.233,0,Ontario,3240.5,21.92
CUST100210,41,Employed,19.8,35417,598,0.5,368,6408,0,1,0,Credit Card,Personal,10100,21.83,18.099999999999998,0.285,0.095,0,Ontario,2951.4166666666665,23.83
CUST100211,48,Employed,23.1,86280,679,16.5,270980,21279,0,1,0,Credit Card,Personal,70000,18.31,24.7,0.811,0.27,1,Ontario,7190.0,20.31
CUST100212,46,Employed,18.5,33775,702,13.9,1289,9841,0,0,0,Credit Card,Personal,11200,17.22,29.099999999999998,0.332,0.111,1,British Columbia,2814.5833333333335,19.22
CUST100213,42,Self-Employed,12.4,49203,637,3.0,1307,11398,0,0,0,Personal Loan,Medical,9200,14.8,23.200000000000003,0.187,0.062,1,Ontario,4100.25,16.8
CUST100214,31,Student,1.2,30691,583,5.2,161,19932,0,0,0,Credit Card,Personal,3100,21.13,64.9,0.101,0.034,0,Ontario,2557.5833333333335,23.13
CUST100215,44,Self-Employed,18.6,31974,646,5.6,820,13874,0,0,0,Credit Card,Personal,36500,19.03,43.4,1.142,0.381,0,Ontario,2664.5,21.03
CUST100216,25,Employed,7.0,37286,615,4.5,683,17408,0,2,0,Personal Loan,Business,9100,14.17,46.7,0.244,0.081,0,British Columbia,3107.1666666666665,16.17
CUST100217,32,Employed,6.5,38829,641,5.3,516,23885,0,1,0,Personal Loan,Debt Consolidation,35600,13.73,61.5,0.917,0.306,0,British Columbia,3235.75,15.73
CUST100218,29,Employed,6.2,29605,674,9.9,194,9898,0,0,0,Credit Card,Home Improvement,17800,17.54,33.4,0.601,0.2,1,Ontario,2467.0833333333335,19.54
CUST100219,35,Self-Employed,3.2,126202,714,16.2,6166,10622,0,0,0,Personal Loan,Home Improvement,90300,10.98,8.4,0.716,0.239,1,British Columbia,10516.833333333334,12.98
CUST100220,62,Employed,15.7,65641,669,14.5,387,20545,0,0,0,Credit Card,Education,49100,17.65,31.3,0.748,0.249,1,Ontario,5470.083333333333,19.65
CUST100221,18,Student,0.3,17893,723,1.1,18,1245,0,0,0,Credit Card,Business,1800,15.65,7.000000000000001,0.101,0.034,1,British Columbia,1491.0833333333333,17.65
CUST100222,43,Employed,0.3,78525,761,16.2,80,15963,0,0,0,Personal Loan,Business,80100,9.12,20.3,1.02,0.34,1,British Columbia,6543.75,11.12
CUST100223,18,Employed,0.0,37357,720,1.5,17,14591,0,0,0,Credit Card,Home Improvement,49100,16.51,39.1,1.314,0.438,0,British Columbia,3113.0833333333335,18.51
CUST100224,29,Employed,3.4,50149,558,9.6,671,34228,0,0,0,Personal Loan,Education,58700,16.9,68.30000000000001,1.171,0.39,0,British Columbia,4179.083333333333,18.9
CUST100225,48,Self-Employed,22.8,33296,667,6.4,196,10098,0,1,0,Line of Credit,Medical,14900,9.18,30.3,0.448,0.149,1,British Columbia,2774.6666666666665,11.18
CUST100226,35,Employed,8.4,15000,705,8.9,265,3954,0,0,0,Personal Loan,Home Improvement,13600,10.87,26.400000000000002,0.907,0.302,1,Ontario,1250.0,12.87
CUST100227,22,Employed,3.2,52767,630,0.8,261,36576,0,0,0,Personal Loan,Business,47200,13.38,69.3,0.894,0.298,0,Ontario,4397.25,15.38
CUST100228,26,Self-Employed,2.3,142171,631,4.7,149,15590,0,0,0,Personal Loan,Personal,100000,14.06,11.0,0.703,0.234,1,British Columbia,11847.583333333334,16.060000000000002
CUST100229,43,Employed,20.8,23079,685,4.6,653,11119,0,0,0,Personal Loan,Debt Consolidation,34600,12.24,48.199999999999996,1.499,0.5,0,British Columbia,1923.25,14.24
CUST100230,26,Employed,6.8,77948,640,2.9,316,14432,0,0,0,Line of Credit,Business,44300,12.19,18.5,0.568,0.189,0,Ontario,6495.666666666667,14.19
CUST100231,37,Employed,8.9,55067,574,9.9,12318,16598,0,0,1,Credit Card,Medical,70000,22.88,30.099999999999998,1.271,0.424,0,British Columbia,4588.916666666667,24.88
CUST100232,35,Student,1.9,15000,603,6.3,149,3345,0,0,0,Credit Card,Home Improvement,1500,19.54,22.3,0.1,0.033,1,British Columbia,1250.0,21.54
CUST100233,27,Student,0.6,18383,643,5.4,1669,5720,0,0,1,Credit Card,Home Improvement,1800,19.37,31.1,0.098,0.033,1,Ontario,1531.9166666666667,21.37
CUST100234,60,Employed,15.0,56546,698,20.9,1676,7807,0,0,0,Personal Loan,Personal,31100,11.31,13.8,0.55,0.183,1,Ontario,4712.166666666667,13.31
CUST100235,42,Employed,11.4,40367,490,17.0,3986,8248,0,1,0,Credit Card,Personal,29300,21.22,20.4,0.726,0.242,1,Ontario,3363.9166666666665,23.22
CUST100236,18,Employed,0.0,32762,538,0.3,30,5450,0,0,0,Line of Credit,Education,17300,13.25,16.6,0.528,0.176,0,Ontario,2730.1666666666665,15.25
CUST100237,37,Employed,7.6,40367,716,3.8,109,9943,0,0,0,Line of Credit,Business,16700,8.45,24.6,0.414,0.138,1,British Columbia,3363.9166666666665,10.45
CUST100238,27,Employed,0.8,24370,581,1.9,101,3795,0,2,0,Personal Loan,Business,33100,16.26,15.6,1.358,0.453,0,Ontario,2030.8333333333333,18.26
CUST100239,45,Employed,0.1,122926,785,23.9,4700,25036,0,0,0,Personal Loan,Education,38600,9.74,20.4,0.314,0.105,1,British Columbia,10243.833333333334,11.74
CUST100240,25,Self-Employed,2.7,92452,706,3.5,1953,15648,0,0,0,Credit Card,Personal,28200,16.38,16.900000000000002,0.305,0.102,1,British Columbia,7704.333333333333,18.38
CUST100241,33,Student,1.3,15000,657,11.4,278,3445,0,0,0,Personal Loan,Personal,7000,12.75,23.0,0.467,0.156,1,British Columbia,1250.0,14.75
CUST100242,41,Self-Employed,4.1,87041,665,19.5,3496,20795,0,0,0,Credit Card,Home Improvement,47300,17.77,23.9,0.543,0.181,1,British Columbia,7253.416666666667,19.77
CUST100243,45,Employed,24.4,42377,685,25.6,7223,16640,0,0,0,Personal Loan,Personal,55300,12.41,39.300000000000004,1.305,0.435,1,British Columbia,3531.4166666666665,14.41
CUST100244,20,Self-Employed,1.0,79335,682,0.1,7,15216,0,0,0,Credit Card,Education,34800,17.61,19.2,0.439,0.146,1,Ontario,6611.25,19.61
CUST100245,30,Employed,9.2,69147,525,3.7,995,8104,0,2,0,Credit Card,Home Improvement,12000,22.88,11.700000000000001,0.174,0.058,0,British Columbia,5762.25,24.88
CUST100246,29,Employed,4.9,42640,566,3.9,533,5463,1,1,2,Line of Credit,Home Improvement,7400,14.09,12.8,0.174,0.058,0,Ontario,3553.3333333333335,16.09
CUST100247,27,Employed,6.8,65029,690,2.5,1039,18959,0,0,0,Personal Loan,Education,69700,11.57,29.2,1.072,0.357,1,Ontario,5419.083333333333,13.57
CUST100248,56,Self-Employed,18.6,143949,676,13.0,1428,47565,0,0,0,Personal Loan,Home Improvement,25900,11.75,33.0,0.18,0.06,1,Ontario,11995.75,13.75
CUST100249,39,Employed,15.4,46909,689,20.8,548,3787,0,0,0,Credit Card,Education,33300,17.19,8.1,0.71,0.237,1,British Columbia,3909.0833333333335,19.19
CUST100250,19,Self-Employed,1.0,168984,649,0.3,6,73719,0,0,0,Credit Card,Business,9800,19.36,43.6,0.058,0.019,0,Ontario,14082.0,21.36
CUST100251,46,Employed,15.0,28221,572,16.6,5414,2796,0,0,1,Personal Loan,Business,52000,15.74,9.9,1.843,0.614,0,Ontario,2351.75,17.740000000000002
CUST100252,60,Employed,1.4,90611,747,5.4,357,5792,0,0,1,Personal Loan,Business,100000,10.13,6.4,1.104,0.368,0,Ontario,7550.916666666667,12.13
CUST100253,47,Employed,4.7,49722,670,15.1,20262,18482,0,0,0,Credit Card,Home Improvement,21700,17.89,37.2,0.436,0.145,1,Ontario,4143.5,19.89
CUST100254,18,Employed,0.0,36269,538,1.5,254,15601,0,0,0,Credit Card,Education,13800,21.49,43.0,0.38,0.127,1,British Columbia,3022.4166666666665,23.49
CUST100255,29,Self-Employed,4.9,85438,737,9.6,476,14945,0,0,0,Credit Card,Home Improvement,15500,16.05,17.5,0.181,0.06,1,Ontario,7119.833333333333,18.05
CUST100256,50,Employed,26.5,94072,710,3.1,414,4406,0,0,0,Credit Card,Personal,55400,16.28,4.7,0.589,0.196,1,Ontario,7839.333333333333,18.28
CUST100257,26,Employed,4.5,34517,728,6.7,216,18150,0,0,0,Credit Card,Home Improvement,17700,16.39,52.6,0.513,0.171,0,Ontario,2876.4166666666665,18.39
CUST100258,40,Employed,9.5,103871,594,8.9,1188,26018,0,1,0,Personal Loan,Education,59500,15.47,25.0,0.573,0.191,0,Ontario,8655.916666666666,17.47
CUST100259,44,Employed,21.2,59987,696,8.7,8837,5738,0,0,0,Credit Card,Education,68400,17.87,9.6,1.14,0.38,1,British Columbia,4998.916666666667,19.87
CUST100260,23,Employed,0.2,25520,489,2.5,80,4577,0,0,1,Personal Loan,Personal,9900,15.96,17.9,0.388,0.129,0,British Columbia,2126.6666666666665,17.96
CUST100261,34,Employed,11.0,45694,625,14.9,606,15783,0,1,0,Personal Loan,Home Improvement,28100,13.98,34.5,0.615,0.205,1,Ontario,3807.8333333333335,15.98
CUST100262,18,Student,1.2,20943,671,0.7,37,4823,0,0,0,Credit Card,Debt Consolidation,2100,17.57,23.0,0.1,0.033,1,British Columbia,1745.25,19.57
CUST100263,22,Self-Employed,1.0,20338,627,3.4,1473,10590,0,0,0,Personal Loan,Home Improvement,35500,13.91,52.1,1.746,0.582,0,Ontario,1694.8333333333333,15.91
CUST100264,31,Employed,4.4,33662,588,6.8,1133,10567,0,0,0,Credit Card,Personal,39600,21.89,31.4,1.176,0.392,0,British Columbia,2805.1666666666665,23.89
CUST100265,20,Employed,1.0,51514,503,1.5,797,30053,0,0,0,Line of Credit,Personal,31500,14.21,58.3,0.611,0.204,0,British Columbia,4292.833333333333,16.21
CUST100266,54,Employed,1.2,65559,746,22.3,4793,20158,0,0,0,Credit Card,Personal,70000,15.61,30.7,1.068,0.356,1,British Columbia,5463.25,17.61
CUST100267,18,Self-Employed,1.0,104148,597,0.6,355,21003,0,0,0,Credit Card,Home Improvement,45400,21.79,20.200000000000003,0.436,0.145,0,Ontario,8679.0,23.79
CUST100268,29,Employed,0.2,50377,647,2.5,144,21509,0,0,0,Line of Credit,Medical,12500,12.18,42.699999999999996,0.248,0.083,0,Ontario,4198.083333333333,14.18
CUST100269,36,Employed,4.9,20041,546,3.5,342,11239,0,2,1,Credit Card,Personal,1700,22.4,56.10000000000001,0.085,0.028,0,British Columbia,1670.0833333333333,24.4
CUST100270,52,Employed,33.2,69082,700,15.0,5626,33654,0,0,0,Credit Card,Education,6600,16.6,48.699999999999996,0.096,0.032,1,Ontario,5756.833333333333,18.6
CUST100271,18,Self-Employed,1.0,67489,601,1.2,325,2467,0,2,0,Credit Card,Business,1500,19.25,3.6999999999999997,0.022,0.007,0,Ontario,5624.083333333333,21.25
CUST100272,48,Employed,28.5,60358,645,20.5,3079,14080,0,2,0,Credit Card,Medical,20500,19.19,23.3,0.34,0.113,1,Ontario,5029.833333333333,21.19
CUST100273,35,Self-Employed,10.7,75946,602,5.4,5505,44078,0,0,0,Personal Loan,Medical,41400,14.76,57.99999999999999,0.545,0.182,0,Ontario,6328.833333333333,16.759999999999998
CUST100274,23,Employed,1.3,20105,645,1.7,189,10943,0,0,0,Personal Loan,Debt Consolidation,4700,14.28,54.400000000000006,0.234,0.078,0,British Columbia,1675.4166666666667,16.28
CUST100275,40,Student,1.9,21473,708,4.5,18,4449,0,0,0,Credit Card,Education,2100,17.37,20.7,0.098,0.033,1,Ontario,1789.4166666666667,19.37
CUST100276,37,Self-Employed,5.2,34362,548,2.6,334,12564,0,0,0,Line of Credit,Medical,6900,13.07,36.6,0.201,0.067,0,Ontario,2863.5,15.07
CUST100277,27,Self-Employed,2.4,127817,647,6.5,333,10759,0,0,0,Credit Card,Personal,8400,19.94,8.4,0.066,0.022,1,Ontario,10651.416666666666,21.94
CUST100278,35,Employed,5.2,28097,646,7.1,1607,6975,0,0,0,Personal Loan,Personal,2800,13.94,24.8,0.1,0.033,1,Ontario,2341.4166666666665,15.94
CUST100279,30,Employed,5.3,63408,689,11.7,412,23376,0,0,1,Credit Card,Personal,10700,18.95,36.9,0.169,0.056,1,Ontario,5284.0,20.95
CUST100280,36,Student,0.1,15000,722,9.1,2202,4204,0,0,0,Credit Card,Personal,1500,17.01,28.000000000000004,0.1,0.033,1,Ontario,1250.0,19.01
CUST100281,42,Student,1.6,31769,771,18.1,8616,1313,0,0,0,Credit Card,Education,3200,14.76,4.1000000000000005,0.101,0.034,1,British Columbia,2647.4166666666665,16.759999999999998
CUST100282,54,Employed,2.9,93245,657,13.3,3456,41924,0,0,0,Credit Card,Personal,70000,18.31,45.0,0.751,0.25,1,British Columbia,7770.416666666667,20.31
CUST100283,20,Employed,1.0,15000,745,0.3,50,3686,0,0,0,Line of Credit,Personal,6100,9.37,24.6,0.407,0.136,1,Ontario,1250.0,11.37
CUST100284,60,Employed,2.8,169761,578,8.6,7396,59979,1,0,0,Personal Loan,Education,100000,15.63,35.3,0.589,0.196,0,Ontario,14146.75,17.630000000000003
CUST100285,18,Employed,0.0,57058,661,0.7,15,11797,0,0,0,Personal Loan,Personal,100000,12.49,20.7,1.753,0.584,0,British Columbia,4754.833333333333,14.49
CUST100286,33,Employed,6.8,129236,586,1.7,2336,37603,1,3,1,Credit Card,Home Improvement,70000,21.93,29.099999999999998,0.542,0.181,0,British Columbia,10769.666666666666,23.93
CUST100287,42,Employed,0.0,33419,693,0.5,60,4395,0,0,0,Personal Loan,Business,64800,11.19,13.200000000000001,1.939,0.646,0,Ontario,2784.9166666666665,13.19
CUST100288,38,Employed,8.6,36542,586,7.1,1576,8128,1,0,1,Personal Loan,Business,72100,15.53,22.2,1.973,0.658,0,Ontario,3045.1666666666665,17.53
CUST100289,27,Employed,3.3,15000,678,6.8,954,8589,0,0,0,Credit Card,Education,6900,17.87,57.3,0.46,0.153,0,Ontario,1250.0,19.87
CUST100290,32,Student,1.8,19581,649,3.9,43,388,0,0,0,Personal Loan,Personal,34400,14.45,2.0,1.757,0.586,0,Ontario,1631.75,16.45
CUST100291,29,Employed,6.6,21972,571,8.8,156,9427,1,1,0,Credit Card,Education,18700,21.1,42.9,0.851,0.284,0,British Columbia,1831.0,23.1
CUST100292,27,Employed,7.4,50824,598,6.9,557,6143,0,1,1,Line of Credit,Business,13000,14.02,12.1,0.256,0.085,0,Ontario,4235.333333333333,16.02
CUST100293,45,Student,0.3,59821,736,14.9,229,35486,0,0,0,Personal Loan,Medical,30700,11.12,59.3,0.513,0.171,0,Ontario,4985.083333333333,13.12
CUST100294,39,Employed,2.7,20053,674,12.5,978,3860,0,0,0,Credit Card,Personal,3700,18.24,19.2,0.185,0.062,1,Ontario,1671.0833333333333,20.24
CUST100295,26,Employed,1.5,69362,631,0.0,0,6944,0,0,0,Credit Card,Personal,69000,19.31,10.0,0.995,0.332,0,Ontario,5780.166666666667,21.31
CUST100296,45,Employed,25.5,38018,611,8.3,1179,7776,0,1,1,Credit Card,Debt Consolidation,45000,20.3,20.5,1.184,0.395,0,British Columbia,3168.1666666666665,22.3
CUST100297,38,Employed,2.0,48370,635,15.8,5658,10191,0,1,0,Line of Credit,Medical,18200,11.69,21.099999999999998,0.376,0.125,1,British Columbia,4030.8333333333335,13.69
CUST100298,44,Self-Employed,11.2,61078,745,5.8,4603,22505,0,0,0,Credit Card,Education,70000,17.12,36.8,1.146,0.382,1,British Columbia,5089.833333333333,19.12
CUST100299,42,Employed,1.8,99898,616,17.4,4035,11263,0,4,0,Line of Credit,Business,49500,11.84,11.3,0.496,0.165,0,Ontario,8324.833333333334,13.84
